GEO_ID,NAME,Total_Households,Total_Below_Poverty,SNAP_Total_Households,SNAP_Below_Poverty,SNAP_Participation_Rate_Pct,No_SNAP_Total_Households,No_SNAP_Below_Poverty_Gap
49033,"Rich County, Utah",923,50,30,14,3.3,893,36
49035,"Salt Lake County, Utah",426245,35480,22043,8785,5.2,404202,26695
49037,"San Juan County, Utah",4555,878,690,458,15.1,3865,420
49039,"Sanpete County, Utah",8888,1051,647,388,7.3,8241,663
49041,"Sevier County, Utah",7503,754,751,322,10.0,6752,432
49043,"Summit County, Utah",15730,922,222,110,1.4,15508,812
49045,"Tooele County, Utah",23925,1340,1632,320,6.8,22293,1020
49047,"Uintah County, Utah",12145,1562,1603,472,13.2,10542,1090
49049,"Utah County, Utah",203018,17999,8173,2641,4.0,194845,15358
49051,"Wasatch County, Utah",12880,661,128,35,1.0,12752,626
49053,"Washington County, Utah",69786,6494,3112,1395,4.5,66674,5099
49055,"Wayne County, Utah",1156,136,81,3,7.0,1075,133
49057,"Weber County, Utah",94125,7887,5705,2091,6.1,88420,5796
50001,"Addison County, Vermont",14966,1216,1306,416,8.7,13660,800
50003,"Bennington County, Vermont",14987,2097,2310,1045,15.4,12677,1052
50005,"Caledonia County, Vermont",13091,1567,1949,874,14.9,11142,693
50007,"Chittenden County, Vermont",71456,7149,5608,2316,7.8,65848,4833
50009,"Essex County, Vermont",2823,376,530,213,18.8,2293,163
50011,"Franklin County, Vermont",19963,2219,2456,1077,12.3,17507,1142
50013,"Grand Isle County, Vermont",3140,255,283,83,9.0,2857,172
50015,"Lamoille County, Vermont",11923,1125,1243,365,10.4,10680,760
50017,"Orange County, Vermont",12742,1143,1240,487,9.7,11502,656
50019,"Orleans County, Vermont",12072,1461,1738,670,14.4,10334,791
50021,"Rutland County, Vermont",25321,3134,2710,1251,10.7,22611,1883
50023,"Washington County, Vermont",25855,2239,2600,1125,10.1,23255,1114
50025,"Windham County, Vermont",19784,2490,2624,1128,13.3,17160,1362
50027,"Windsor County, Vermont",25293,2478,2437,982,9.6,22856,1496
51001,"Accomack County, Virginia",14446,2219,1805,733,12.5,12641,1486
51003,"Albemarle County, Virginia",45912,3877,2100,978,4.6,43812,2899
51005,"Alleghany County, Virginia",6383,991,520,267,8.1,5863,724
51007,"Amelia County, Virginia",5417,682,727,242,13.4,4690,440
51009,"Amherst County, Virginia",12694,1395,1327,408,10.5,11367,987
51011,"Appomattox County, Virginia",6639,1047,1014,575,15.3,5625,472
51013,"Arlington County, Virginia",112027,8346,4480,1926,4.0,107547,6420
51015,"Augusta County, Virginia",31083,2336,1762,524,5.7,29321,1812
51017,"Bath County, Virginia",1822,436,188,99,10.3,1634,337
51019,"Bedford County, Virginia",33127,2895,2164,839,6.5,30963,2056
51021,"Bland County, Virginia",2376,272,119,37,5.0,2257,235
51023,"Botetourt County, Virginia",13220,1054,427,119,3.2,12793,935
51025,"Brunswick County, Virginia",6477,862,1287,477,19.9,5190,385
51027,"Buchanan County, Virginia",7530,1876,2056,964,27.3,5474,912
51029,"Buckingham County, Virginia",6274,779,1065,420,17.0,5209,359
51031,"Campbell County, Virginia",22240,2490,2735,927,12.3,19505,1563
51033,"Caroline County, Virginia",11988,1152,1605,604,13.4,10383,548
51035,"Carroll County, Virginia",12576,1971,1903,892,15.1,10673,1079
51036,"Charles City County, Virginia",2911,326,309,141,10.6,2602,185
51037,"Charlotte County, Virginia",4704,998,990,629,21.0,3714,369
51041,"Chesterfield County, Virginia",140155,10077,9081,2853,6.5,131074,7224
51043,"Clarke County, Virginia",5890,475,165,114,2.8,5725,361
51045,"Craig County, Virginia",1735,205,169,30,9.7,1566,175
51047,"Culpeper County, Virginia",18924,1451,1849,604,9.8,17075,847
51049,"Cumberland County, Virginia",4010,483,850,181,21.2,3160,302
51051,"Dickenson County, Virginia",5935,1119,1376,542,23.2,4559,577
51053,"Dinwiddie County, Virginia",10661,1298,1587,569,14.9,9074,729
51057,"Essex County, Virginia",4447,668,571,362,12.8,3876,306
51059,"Fairfax County, Virginia",414101,23076,17970,5696,4.3,396131,17380
51061,"Fauquier County, Virginia",26720,1756,1288,301,4.8,25432,1455
51063,"Floyd County, Virginia",6627,868,534,253,8.1,6093,615
51065,"Fluvanna County, Virginia",10329,825,685,322,6.6,9644,503
51067,"Franklin County, Virginia",22999,3043,2939,1122,12.8,20060,1921
51069,"Frederick County, Virginia",35385,2338,2070,324,5.8,33315,2014
51071,"Giles County, Virginia",6698,665,741,283,11.1,5957,382
51073,"Gloucester County, Virginia",15274,849,1089,371,7.1,14185,478
51075,"Goochland County, Virginia",10342,500,383,36,3.7,9959,464
51077,"Grayson County, Virginia",6337,1020,1036,513,16.3,5301,507
51079,"Greene County, Virginia",8032,1044,728,372,9.1,7304,672
51081,"Greensville County, Virginia",3199,513,496,183,15.5,2703,330
51083,"Halifax County, Virginia",13613,2538,2815,1430,20.7,10798,1108
51085,"Hanover County, Virginia",42688,2595,2238,806,5.2,40450,1789
51087,"Henrico County, Virginia",137365,12299,11106,4076,8.1,126259,8223
51089,"Henry County, Virginia",21043,3808,3613,1760,17.2,17430,2048
51091,"Highland County, Virginia",1003,109,81,14,8.1,922,95
51093,"Isle of Wight County, Virginia",15756,1394,1193,417,7.6,14563,977
51095,"James City County, Virginia",31990,2282,2072,781,6.5,29918,1501
51097,"King and Queen County, Virginia",3003,417,585,293,19.5,2418,124
51099,"King George County, Virginia",10133,809,693,344,6.8,9440,465
51101,"King William County, Virginia",7352,648,498,160,6.8,6854,488
51103,"Lancaster County, Virginia",5701,601,566,296,9.9,5135,305
51105,"Lee County, Virginia",8527,2366,2407,1527,28.2,6120,839
51107,"Loudoun County, Virginia",143032,5900,4541,1180,3.2,138491,4720
51109,"Louisa County, Virginia",15561,1628,1774,730,11.4,13787,898
51111,"Lunenburg County, Virginia",4771,893,1048,493,22.0,3723,400
51113,"Madison County, Virginia",5482,581,581,217,10.6,4901,364
51115,"Mathews County, Virginia",3987,383,255,164,6.4,3732,219
51117,"Mecklenburg County, Virginia",13569,2506,2281,1132,16.8,11288,1374
51119,"Middlesex County, Virginia",4772,316,544,178,11.4,4228,138
51121,"Montgomery County, Virginia",36961,8067,1782,1180,4.8,35179,6887
51125,"Nelson County, Virginia",6364,1013,728,431,11.4,5636,582
51127,"New Kent County, Virginia",9263,585,414,140,4.5,8849,445
51131,"Northampton County, Virginia",5437,1019,811,551,14.9,4626,468
51133,"Northumberland County, Virginia",5640,679,371,219,6.6,5269,460
51135,"Nottoway County, Virginia",5611,917,852,387,15.2,4759,530
51137,"Orange County, Virginia",14856,1416,1126,445,7.6,13730,971
51139,"Page County, Virginia",9911,1436,1345,551,13.6,8566,885
51141,"Patrick County, Virginia",7781,1068,980,291,12.6,6801,777
51143,"Pittsylvania County, Virginia",25020,4125,3733,1509,14.9,21287,2616
51145,"Powhatan County, Virginia",11325,488,166,56,1.5,11159,432
51147,"Prince Edward County, Virginia",7641,1699,1314,838,17.2,6327,861
51149,"Prince George County, Virginia",12919,1203,1425,501,11.0,11494,702
51153,"Prince William County, Virginia",156798,9211,9124,2593,5.8,147674,6618
51155,"Pulaski County, Virginia",14456,2158,2239,1247,15.5,12217,911
51157,"Rappahannock County, Virginia",2985,224,161,102,5.4,2824,122
51159,"Richmond County, Virginia",3177,324,335,131,10.5,2842,193
51161,"Roanoke County, Virginia",39725,3114,2930,1044,7.4,36795,2070
51163,"Rockbridge County, Virginia",9552,813,1061,241,11.1,8491,572
51165,"Rockingham County, Virginia",32686,3238,1941,711,5.9,30745,2527
51167,"Russell County, Virginia",10669,1745,2331,1014,21.8,8338,731
51169,"Scott County, Virginia",9127,2150,2113,1192,23.2,7014,958
51171,"Shenandoah County, Virginia",17962,2161,1852,692,10.3,16110,1469
51173,"Smyth County, Virginia",12659,2272,2152,1034,17.0,10507,1238
51175,"Southampton County, Virginia",6868,706,999,310,14.5,5869,396
51177,"Spotsylvania County, Virginia",52481,3661,3489,1141,6.6,48992,2520
51179,"Stafford County, Virginia",52326,2429,2299,446,4.4,50027,1983
51181,"Surry County, Virginia",2830,291,266,91,9.4,2564,200
51183,"Sussex County, Virginia",3785,434,715,210,18.9,3070,224
51185,"Tazewell County, Virginia",16290,3106,2490,1266,15.3,13800,1840
51187,"Warren County, Virginia",15339,1743,1609,616,10.5,13730,1127
51191,"Washington County, Virginia",22112,2673,2816,1228,12.7,19296,1445
51193,"Westmoreland County, Virginia",8149,1158,1635,599,20.1,6514,559
51195,"Wise County, Virginia",13905,2538,3135,1525,22.5,10770,1013
51197,"Wythe County, Virginia",12533,2135,1651,753,13.2,10882,1382
51199,"York County, Virginia",26968,1734,965,295,3.6,26003,1439
51510,"Alexandria city, Virginia",76096,5653,3899,1306,5.1,72197,4347
51520,"Bristol city, Virginia",7226,1483,1599,808,22.1,5627,675
51530,"Buena Vista city, Virginia",2554,491,348,205,13.6,2206,286
51540,"Charlottesville city, Virginia",19815,3634,1967,942,9.9,17848,2692
51550,"Chesapeake city, Virginia",93626,8756,6728,2543,7.2,86898,6213
51570,"Colonial Heights city, Virginia",7530,754,983,289,13.1,6547,465
51580,"Covington city, Virginia",2576,517,470,208,18.2,2106,309
51590,"Danville city, Virginia",19066,4567,5197,2584,27.3,13869,1983
51595,"Emporia city, Virginia",2157,360,736,260,34.1,1421,100
51600,"Fairfax city, Virginia",9155,841,286,111,3.1,8869,730
51610,"Falls Church city, Virginia",6273,246,97,20,1.5,6176,226
51620,"Franklin city, Virginia",3454,541,983,403,28.5,2471,138
51630,"Fredericksburg city, Virginia",11720,1437,1249,593,10.7,10471,844
51640,"Galax city, Virginia",2763,810,610,477,22.1,2153,333
51650,"Hampton city, Virginia",58057,7370,9340,3413,16.1,48717,3957
51660,"Harrisonburg city, Virginia",17360,4032,1900,968,10.9,15460,3064
51670,"Hopewell city, Virginia",9255,2010,2321,1215,25.1,6934,795
51678,"Lexington city, Virginia",2187,413,388,249,17.7,1799,164
51680,"Lynchburg city, Virginia",28701,5388,4361,1926,15.2,24340,3462
51683,"Manassas city, Virginia",14203,1178,899,314,6.3,13304,864
51685,"Manassas Park city, Virginia",5193,205,525,56,10.1,4668,149
51690,"Martinsville city, Virginia",5711,1412,1379,683,24.1,4332,729
51700,"Newport News city, Virginia",76112,10438,11796,4533,15.5,64316,5905
51710,"Norfolk city, Virginia",94965,14447,16170,7232,17.0,78795,7215
51720,"Norton city, Virginia",1605,471,477,242,29.7,1128,229
51730,"Petersburg city, Virginia",15138,3227,3428,1368,22.6,11710,1859
51735,"Poquoson city, Virginia",4728,222,91,58,1.9,4637,164
51740,"Portsmouth city, Virginia",40288,6767,8008,3512,19.9,32280,3255
51750,"Radford city, Virginia",5540,1604,730,447,13.2,4810,1157
51760,"Richmond city, Virginia",104321,17851,15789,8112,15.1,88532,9739
51770,"Roanoke city, Virginia",43575,7868,7359,3769,16.9,36216,4099
51775,"Salem city, Virginia",10256,1054,795,380,7.8,9461,674
51790,"Staunton city, Virginia",11309,1388,1467,531,13.0,9842,857
51800,"Suffolk city, Virginia",37908,3542,3807,1384,10.0,34101,2158
51810,"Virginia Beach city, Virginia",179851,15599,11892,4647,6.6,167959,10952
51820,"Waynesboro city, Virginia",9841,1260,1402,631,14.2,8439,629
51830,"Williamsburg city, Virginia",5020,927,397,117,7.9,4623,810
51840,"Winchester city, Virginia",11492,2199,1340,766,11.7,10152,1433
53001,"Adams County, Washington",6288,1021,1188,540,18.9,5100,481
53003,"Asotin County, Washington",9490,1189,1767,610,18.6,7723,579
53005,"Benton County, Washington",78046,8627,11533,4096,14.8,66513,4531
53007,"Chelan County, Washington",31520,2743,3798,922,12.0,27722,1821
53009,"Clallam County, Washington",35046,3896,4564,1856,13.0,30482,2040
53011,"Clark County, Washington",196017,16209,23679,6965,12.1,172338,9244
53013,"Columbia County, Washington",1862,212,263,123,14.1,1599,89
53015,"Cowlitz County, Washington",43943,5291,7772,2939,17.7,36171,2352
53017,"Douglas County, Washington",15923,1287,2275,544,14.3,13648,743
53019,"Ferry County, Washington",3169,399,618,240,19.5,2551,159
53021,"Franklin County, Washington",29890,3372,5631,1640,18.8,24259,1732
53023,"Garfield County, Washington",1031,171,140,76,13.6,891,95
53025,"Grant County, Washington",35398,5202,5855,2479,16.5,29543,2723
53027,"Grays Harbor County, Washington",30628,4334,5577,2012,18.2,25051,2322
53029,"Island County, Washington",35972,2937,2771,983,7.7,33201,1954
53031,"Jefferson County, Washington",16340,1949,1327,722,8.1,15013,1227
53033,"King County, Washington",941054,79447,77601,31043,8.2,863453,48404
53035,"Kitsap County, Washington",108537,8955,10833,3655,10.0,97704,5300
53037,"Kittitas County, Washington",19993,3165,2459,755,12.3,17534,2410
53039,"Klickitat County, Washington",9872,1200,1181,533,12.0,8691,667
53041,"Lewis County, Washington",32916,4225,5397,2045,16.4,27519,2180
53043,"Lincoln County, Washington",4820,601,707,236,14.7,4113,365
53045,"Mason County, Washington",26029,3123,3954,1400,15.2,22075,1723
53047,"Okanogan County, Washington",17540,3055,3380,1649,19.3,14160,1406
53049,"Pacific County, Washington",10977,1384,1662,675,15.1,9315,709
53051,"Pend Oreille County, Washington",5949,760,994,337,16.7,4955,423
53053,"Pierce County, Washington",351330,30141,43291,13320,12.3,308039,16821
53055,"San Juan County, Washington",9015,1066,512,198,5.7,8503,868
53057,"Skagit County, Washington",52329,5607,6469,2260,12.4,45860,3347
53059,"Skamania County, Washington",5019,465,615,193,12.3,4404,272
53061,"Snohomish County, Washington",316212,25209,27910,9240,8.8,288302,15969
53063,"Spokane County, Washington",218395,26410,34596,13111,15.8,183799,13299
53065,"Stevens County, Washington",19374,2461,2915,1132,15.0,16459,1329
53067,"Thurston County, Washington",118899,11559,13304,4949,11.2,105595,6610
53069,"Wahkiakum County, Washington",2100,375,144,44,6.9,1956,331
53071,"Walla Walla County, Washington",23447,3069,3168,1263,13.5,20279,1806
53073,"Whatcom County, Washington",94021,12093,11003,4480,11.7,83018,7613
53075,"Whitman County, Washington",18721,4983,2044,1151,10.9,16677,3832
53077,"Yakima County, Washington",87708,12916,19853,7245,22.6,67855,5671
54001,"Barbour County, West Virginia",6152,1248,1199,660,19.5,4953,588
54003,"Berkeley County, West Virginia",51021,5626,5907,2519,11.6,45114,3107
54005,"Boone County, West Virginia",7927,1398,1747,893,22.0,6180,505
54007,"Braxton County, West Virginia",4790,1069,1055,561,22.0,3735,508
54009,"Brooke County, West Virginia",9675,1174,1364,665,14.1,8311,509
54011,"Cabell County, West Virginia",39318,8137,6575,3645,16.7,32743,4492
54013,"Calhoun County, West Virginia",2525,709,643,437,25.5,1882,272
54015,"Clay County, West Virginia",2972,731,969,547,32.6,2003,184
54017,"Doddridge County, West Virginia",2554,394,264,101,10.3,2290,293
54019,"Fayette County, West Virginia",15948,3120,3120,1773,19.6,12828,1347
54021,"Gilmer County, West Virginia",2254,478,487,249,21.6,1767,229
54023,"Grant County, West Virginia",4393,712,731,405,16.6,3662,307
54025,"Greenbrier County, West Virginia",14788,3046,2697,1374,18.2,12091,1672
54027,"Hampshire County, West Virginia",8643,1268,1272,600,14.7,7371,668
54029,"Hancock County, West Virginia",12824,2087,1941,1033,15.1,10883,1054
54031,"Hardy County, West Virginia",5954,979,1144,482,19.2,4810,497
54033,"Harrison County, West Virginia",26353,3726,4208,1981,16.0,22145,1745
54035,"Jackson County, West Virginia",11515,2245,2207,1252,19.2,9308,993
54037,"Jefferson County, West Virginia",22804,2006,2492,788,10.9,20312,1218
54039,"Kanawha County, West Virginia",76459,12254,12081,6743,15.8,64378,5511
54041,"Lewis County, West Virginia",6967,1298,1487,760,21.3,5480,538
54043,"Lincoln County, West Virginia",7673,1964,1838,1125,24.0,5835,839
54045,"Logan County, West Virginia",12760,2549,3566,1704,27.9,9194,845
54047,"McDowell County, West Virginia",6467,2178,2360,1404,36.5,4107,774
54049,"Marion County, West Virginia",23339,3204,3624,1584,15.5,19715,1620
54051,"Marshall County, West Virginia",12487,2066,2647,1384,21.2,9840,682
54053,"Mason County, West Virginia",10211,1891,1878,968,18.4,8333,923
54055,"Mercer County, West Virginia",24224,4336,5242,2293,21.6,18982,2043
54057,"Mineral County, West Virginia",11120,1655,1886,988,17.0,9234,667
54059,"Mingo County, West Virginia",9317,3161,3397,2141,36.5,5920,1020
54061,"Monongalia County, West Virginia",44629,8489,4169,2082,9.3,40460,6407
54063,"Monroe County, West Virginia",4619,564,556,278,12.0,4063,286
54065,"Morgan County, West Virginia",7342,925,1031,333,14.0,6311,592
54067,"Nicholas County, West Virginia",9466,1623,1829,951,19.3,7637,672
54069,"Ohio County, West Virginia",18342,3552,3393,1890,18.5,14949,1662
54071,"Pendleton County, West Virginia",2342,316,315,134,13.5,2027,182
54073,"Pleasants County, West Virginia",2769,412,452,231,16.3,2317,181
54075,"Pocahontas County, West Virginia",3181,695,690,346,21.7,2491,349
54077,"Preston County, West Virginia",12809,1934,2207,1112,17.2,10602,822
54079,"Putnam County, West Virginia",23251,2430,2998,1515,12.9,20253,915
54081,"Raleigh County, West Virginia",29004,6521,5591,3372,19.3,23413,3149
54083,"Randolph County, West Virginia",10678,1957,1773,926,16.6,8905,1031
54085,"Ritchie County, West Virginia",3389,740,540,260,15.9,2849,480
54087,"Roane County, West Virginia",5704,1100,1245,668,21.8,4459,432
54089,"Summers County, West Virginia",4680,942,1077,612,23.0,3603,330
54091,"Taylor County, West Virginia",6604,1007,1334,621,20.2,5270,386
54093,"Tucker County, West Virginia",2840,476,363,174,12.8,2477,302
54095,"Tyler County, West Virginia",3296,720,644,351,19.5,2652,369
54097,"Upshur County, West Virginia",9557,1980,1815,1127,19.0,7742,853
54099,"Wayne County, West Virginia",15762,2507,2879,1259,18.3,12883,1248
54101,"Webster County, West Virginia",2899,773,944,553,32.6,1955,220
54103,"Wetzel County, West Virginia",6113,1054,1215,572,19.9,4898,482
54105,"Wirt County, West Virginia",2041,328,374,184,18.3,1667,144
54107,"Wood County, West Virginia",35836,5246,6317,3155,17.6,29519,2091
54109,"Wyoming County, West Virginia",8068,2022,1948,1174,24.1,6120,848
55001,"Adams County, Wisconsin",9517,1249,1391,574,14.6,8126,675
55003,"Ashland County, Wisconsin",6832,1102,975,468,14.3,5857,634
55005,"Barron County, Wisconsin",19955,2142,2288,947,11.5,17667,1195
55007,"Bayfield County, Wisconsin",7437,748,859,322,11.6,6578,426
55009,"Brown County, Wisconsin",110933,10644,11597,4500,10.5,99336,6144
55011,"Buffalo County, Wisconsin",5720,582,598,259,10.5,5122,323
55013,"Burnett County, Wisconsin",7188,1046,900,478,12.5,6288,568
55015,"Calumet County, Wisconsin",21372,1397,1301,465,6.1,20071,932
55017,"Chippewa County, Wisconsin",27139,2722,3203,1355,11.8,23936,1367
55019,"Clark County, Wisconsin",12839,1435,1348,528,10.5,11491,907
55021,"Columbia County, Wisconsin",24158,1745,2162,680,8.9,21996,1065
55023,"Crawford County, Wisconsin",6706,915,728,324,10.9,5978,591
55025,"Dane County, Wisconsin",251529,26402,20385,7525,8.1,231144,18877
55027,"Dodge County, Wisconsin",35910,3125,3831,1202,10.7,32079,1923
55029,"Door County, Wisconsin",14986,1398,1168,477,7.8,13818,921
55031,"Douglas County, Wisconsin",19160,2318,2390,1134,12.5,16770,1184
55033,"Dunn County, Wisconsin",17440,2048,2212,828,12.7,15228,1220
55035,"Eau Claire County, Wisconsin",44726,4990,4962,1808,11.1,39764,3182
55037,"Florence County, Wisconsin",2197,198,292,104,13.3,1905,94
55039,"Fond du Lac County, Wisconsin",43243,4264,4095,1991,9.5,39148,2273
55041,"Forest County, Wisconsin",4006,561,599,288,15.0,3407,273
55043,"Grant County, Wisconsin",19960,2431,2122,755,10.6,17838,1676
55045,"Green County, Wisconsin",15775,1307,1296,451,8.2,14479,856
